** CONVERTED FROM M:\glab\tmp\demo_2010-07-30-15h06m47.edf using edfapi 3.0 Win32 Dec 19 2008 on Fri Jul 30 15:06:47 2010
** DATE: Fri Jul 30 14:28:14 2010
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v3.10 Jan  4 2007
** CAMERA: EyeLink CL Board=0.3 Sensor=BID
** SERIAL NUMBER: CL1-6CA02
** CAMERA_CONFIG: 6CA02140.scd
**

MSG	12641994 DISPLAY_COORDS 0 0 799 599
MSG	12642044 RECCFG CR 1000 2 1 R
MSG	12642044 GAZE_COORDS 0.00 0.00 799.00 599.00
MSG	12642044 THRESHOLDS R 68 211
MSG	12642044 ELCL_PROC CENTROID (3)
MSG	12642044 ELCL_PCR_PARAM 5 3.0
START	12642045 	RIGHT	SAMPLES	EVENTS
12648574	  229.0	  291.8	 2915.0	...
12648575	  228.8	  293.6	 2918.0	...
12648576	  227.2	  296.6	 2916.0	...
12648577	  226.3	  296.3	 2919.0	...
12648578	  225.4	  297.7	 2921.0	...
12648579	  225.2	  296.0	 2929.0	...
12648580	  225.2	  294.2	 2904.0	...
12648581	  225.6	  293.4	 2893.0	...
12648582	  226.0	  292.7	 2882.0	...
12648583	  225.8	  295.3	 2883.0	...
12648584	  225.7	  297.9	 2880.0	...
12648585	  225.5	  300.5	 2878.0	...
12648586	  225.9	  298.8	 2883.0	...
12648587	  226.2	  297.1	 2873.0	...
12648588	  226.5	  291.1	 2897.0	...
12648589	  226.6	  292.9	 2889.0	...
12648590	  226.6	  291.0	 2889.0	...
12648591	  226.6	  293.1	 2890.0	...
12648592	  227.2	  289.4	 2899.0	...
12648593	  226.6	  290.1	 2923.0	...
12648594	  226.0	  290.7	 2931.0	...
12648595	  226.0	  292.6	 2938.0	...
12648596	  226.9	  293.0	 2925.0	...
12648597	  226.6	  293.4	 2955.0	...
12648598	  226.3	  294.7	 2985.0	...
12648599	  227.4	  294.1	 2991.0	...
12648600	  227.1	  293.6	 2992.0	...
12648601	  226.9	  295.3	 2994.0	...
12648602	  225.2	  297.0	 3064.0	...
12648603	  224.4	  296.5	 3037.0	...
12648604	  224.1	  296.0	 3011.0	...
12648605	  224.4	  295.1	 3008.0	...
12648606	  223.8	  295.6	 3005.0	...
12648607	  223.2	  296.1	 2994.0	...
12648608	  225.1	  293.0	 2991.0	...
12648609	  224.5	  294.5	 2989.0	...
12648610	  229.9	  289.7	 2985.0	...
12648611	  230.5	  289.6	 2981.0	...
12648612	  228.9	  292.0	 2962.0	...
12648613	  229.1	  292.0	 2943.0	...
12648614	  227.8	  292.1	 2940.0	...
12648615	  230.3	  292.4	 2937.0	...
12648616	  229.9	  292.8	 2876.0	...
12648617	  229.6	  293.7	 2895.0	...
12648618	  228.0	  293.6	 2913.0	...
12648619	  226.5	  296.6	 2914.0	...
12648620	  229.4	  293.2	 2898.0	...
12648621	  228.9	  293.8	 2905.0	...
12648622	  228.3	  294.3	 2911.0	...
12648623	  228.2	  294.8	 2916.0	...
12648624	  228.6	  294.7	 2911.0	...
12648625	  227.4	  297.2	 2930.0	...
12648626	  226.8	  294.9	 2949.0	...
12648627	  226.6	  293.8	 2936.0	...
12648628	  226.5	  293.4	 2948.0	...
12648629	  226.5	  294.5	 2942.0	...
12648630	  227.4	  293.4	 2937.0	...
12648631	  226.6	  294.2	 2914.0	...
12648632	  225.9	  295.0	 2933.0	...
12648633	  225.3	  297.7	 2934.0	...
12648634	  225.7	  296.2	 2932.0	...
12648635	  226.0	  294.7	 2945.0	...
12648636	  226.1	  295.7	 2958.0	...
12648637	  226.2	  295.6	 2957.0	...
12648638	  227.5	  296.5	 2956.0	...
12648639	  227.4	  296.8	 2949.0	...
12648640	  227.8	  296.7	 2948.0	...
12648641	  226.8	  299.9	 2947.0	...
12648642	  225.9	  299.8	 2938.0	...
12648643	  225.2	  299.8	 2930.0	...
12648644	  225.7	  296.5	 2910.0	...
12648645	  226.1	  298.7	 2915.0	...
12648646	  226.4	  297.8	 2919.0	...
12648647	  226.8	  296.8	 2913.0	...
12648648	  225.7	  297.8	 2907.0	...
12648649	  226.4	  296.8	 2904.0	...
12648650	  225.9	  297.7	 2902.0	...
12648651	  227.5	  295.4	 2922.0	...
12648652	  229.0	  294.3	 2943.0	...
12648653	  227.5	  294.1	 2961.0	...
12648654	  226.0	  296.3	 2960.0	...
12648655	  227.7	  292.6	 2960.0	...
12648656	  226.9	  294.8	 2973.0	...
12648657	  227.8	  294.7	 2972.0	...
12648658	  228.7	  294.6	 2971.0	...
12648659	  228.7	  292.2	 2955.0	...
12648660	  228.7	  293.0	 2935.0	...
12648661	  228.9	  293.7	 2929.0	...
12648662	  227.2	  294.1	 2927.0	...
12648663	  227.2	  293.5	 2926.0	...
12648664	  227.1	  292.8	 2928.0	...
12648665	  228.0	  292.3	 2915.0	...
12648666	  228.8	  291.8	 2912.0	...
12648667	  227.8	  294.3	 2913.0	...
12648668	  226.8	  291.6	 2885.0	...
12648669	  227.6	  290.8	 2895.0	...
12648670	  227.0	  291.1	 2905.0	...
12648671	  227.1	  291.3	 2899.0	...
12648672	  227.1	  291.8	 2905.0	...
12648673	  227.4	  295.4	 2904.0	...
12648674	  227.6	  295.5	 2902.0	...
12648675	  227.1	  295.5	 2905.0	...
12648676	  227.7	  295.3	 2901.0	...
12648677	  227.6	  295.1	 2914.0	...
12648678	  227.6	  295.9	 2927.0	...
12648679	  227.4	  296.7	 2957.0	...
12648680	  227.2	  300.6	 3001.0	...
12648681	  225.5	  303.8	 3007.0	...
12648682	  224.7	  304.1	 3013.0	...
12648683	  224.3	  304.8	 3005.0	...
12648684	  224.6	  302.0	 2997.0	...
12648685	  224.4	  302.5	 2989.0	...
12648686	  225.0	  299.8	 2981.0	...
12648687	  224.7	  302.0	 2982.0	...
12648688	  225.7	  300.7	 2983.0	...
12648689	  225.2	  299.5	 2996.0	...
12648690	  225.5	  298.7	 2990.0	...
12648691	  225.3	  299.7	 2984.0	...
12648692	  225.1	  300.1	 2995.0	...
12648693	  225.1	  300.4	 2986.0	...
12648694	  225.2	  298.5	 2990.0	...
12648695	  225.4	  300.7	 2994.0	...
12648696	  225.6	  299.6	 3010.0	...
12648697	  227.5	  298.5	 3011.0	...
12648698	  227.5	  299.6	 3011.0	...
12648699	  226.5	  298.8	 3021.0	...
12648700	  225.6	  300.5	 3026.0	...
12648701	  224.7	  302.2	 3027.0	...
12648702	  225.6	  302.0	 3023.0	...
12648703	  225.6	  303.3	 3021.0	...
12648704	  225.7	  301.4	 3020.0	...
12648705	  226.7	  299.4	 2981.0	...
12648706	  227.6	  299.3	 2971.0	...
12648707	  228.4	  299.2	 2961.0	...
12648708	  229.1	  296.2	 2964.0	...
12648709	  228.3	  298.1	 2938.0	...
12648710	  229.4	  296.8	 2940.0	...
12648711	  229.4	  297.3	 2911.0	...
12648712	  229.7	  297.9	 2899.0	...
12648713	  229.2	  299.1	 2896.0	...
12648714	  228.7	  300.2	 2895.0	...
12648715	  229.3	  299.3	 2899.0	...
12648716	  229.8	  298.4	 2904.0	...
12648717	  229.6	  297.4	 2914.0	...
12648718	  229.3	  297.1	 2919.0	...
12648719	  228.6	  297.6	 2938.0	...
12648720	  229.6	  296.0	 2947.0	...
12648721	  229.4	  294.5	 2951.0	...
12648722	  229.8	  294.7	 2926.0	...
12648723	  230.2	  294.9	 2900.0	...
12648724	  229.5	  296.7	 2877.0	...
12648725	  230.6	  297.2	 2891.0	...
12648726	  231.8	  297.2	 2904.0	...
12648727	  231.4	  297.3	 2917.0	...
12648728	  231.1	  293.0	 2903.0	...
12648729	  230.4	  292.2	 2897.0	...
12648730	  229.6	  293.1	 2895.0	...
12648731	  229.2	  294.0	 2904.0	...
12648732	  229.2	  296.2	 2913.0	...
12648733	  229.4	  295.6	 2918.0	...
12648734	  229.3	  297.5	 2922.0	...
12648735	  229.7	  299.4	 2927.0	...
12648736	  229.8	  301.0	 2932.0	...
12648737	  229.8	  300.5	 2928.0	...
12648738	  229.8	  300.0	 2923.0	...
12648739	  229.7	  299.2	 2945.0	...
12648740	  230.5	  299.4	 2944.0	...
12648741	  230.3	  298.7	 2965.0	...
12648742	  230.2	  298.5	 2968.0	...
12648743	  229.0	  298.3	 2971.0	...
12648744	  228.3	  298.7	 2968.0	...
12648745	  228.4	  299.1	 2966.0	...
12648746	  228.6	  298.0	 2964.0	...
12648747	  229.0	  296.9	 2963.0	...
12648748	  229.3	  296.4	 2952.0	...
12648749	  231.3	  296.1	 2955.0	...
12648750	  231.7	  295.9	 2944.0	...
12648751	  232.2	  295.8	 2933.0	...
12648752	  232.1	  297.9	 2926.0	...
12648753	  231.9	  297.9	 2919.0	...
12648754	  232.8	  298.8	 2915.0	...
12648755	  233.7	  298.6	 2912.0	...
12648756	  234.5	  298.4	 2806.0	...
12648757	  233.9	  301.0	 2810.0	...
12648758	  234.6	  299.6	 2815.0	...
12648759	  235.4	  298.1	 2816.0	...
12648760	  234.3	  296.0	 2817.0	...
12648761	  234.3	  293.9	 2824.0	...
12648762	  234.3	  294.2	 2824.0	...
12648763	  234.3	  294.6	 2825.0	...
12648764	  234.2	  296.0	 2838.0	...
12648765	  234.1	  296.1	 2843.0	...
12648766	  234.1	  296.2	 2846.0	...
12648767	  235.8	  294.5	 2848.0	...
12648768	  237.5	  292.9	 2835.0	...
12648769	  236.6	  293.6	 2830.0	...
12648770	  237.3	  293.7	 2825.0	...
12648771	  236.2	  293.6	 2819.0	...
12648772	  236.1	  293.4	 2816.0	...
12648773	  236.1	  295.9	 2817.0	...
12648774	  234.2	  295.7	 2817.0	...
12648775	  234.1	  295.4	 2818.0	...
12648776	  234.2	  292.5	 2820.0	...
12648777	  233.7	  294.8	 2820.0	...
12648778	  234.3	  293.4	 2821.0	...
12648779	  234.9	  295.3	 2839.0	...
12648780	  234.9	  297.2	 2825.0	...
12648781	  234.9	  294.9	 2811.0	...
12648782	  235.7	  294.0	 2821.0	...
12648783	  236.0	  293.2	 2810.0	...
12648784	  236.3	  291.0	 2799.0	...
12648785	  236.7	  291.5	 2810.0	...
12648786	  236.2	  292.0	 2821.0	...
12648787	  235.6	  295.1	 2847.0	...
12648788	  235.6	  297.1	 2873.0	...
12648789	  235.0	  295.4	 2897.0	...
12648790	  235.1	  293.7	 2900.0	...
12648791	  235.0	  291.7	 2904.0	...
12648792	  235.8	  291.5	 2913.0	...
12648793	  236.7	  291.2	 2897.0	...
12648794	  235.9	  295.2	 2909.0	...
12648795	  235.2	  294.9	 2914.0	...
12648796	  234.8	  297.6	 2920.0	...
12648797	  235.8	  297.8	 2920.0	...
12648798	  236.2	  296.8	 2920.0	...
12648799	  236.5	  295.9	 2898.0	...
12648800	  239.7	  293.5	 2880.0	...
12648801	  239.7	  294.3	 2854.0	...
12648802	  238.2	  294.2	 2843.0	...
12648803	  237.7	  294.2	 2831.0	...
12648804	  237.7	  293.9	 2817.0	...
12648805	  237.7	  294.0	 2819.0	...
12648806	  237.3	  292.7	 2820.0	...
12648807	  237.5	  291.4	 2865.0	...
12648808	  237.8	  288.6	 2867.0	...
12648809	  236.4	  292.4	 2868.0	...
12648810	  236.6	  296.2	 2895.0	...
12648811	  236.8	  296.5	 2904.0	...
12648812	  236.2	  296.2	 2913.0	...
12648813	  239.3	  295.8	 2887.0	...
12648814	  240.3	  294.8	 2885.0	...
12648815	  240.5	  293.6	 2884.0	...
12648816	  240.4	  292.4	 2852.0	...
12648817	  241.2	  292.5	 2820.0	...
12648818	  241.0	  291.9	 2828.0	...
12648819	  240.8	  292.6	 2836.0	...
12648820	  240.7	  290.3	 2839.0	...
12648821	  241.3	  288.1	 2842.0	...
12648822	  241.4	  288.5	 2861.0	...
12648823	  241.2	  288.8	 2881.0	...
12648824	  241.1	  291.4	 2896.0	...
12648825	  239.4	  294.0	 2912.0	...
12648826	  238.6	  296.6	 2927.0	...
12648827	  238.2	  296.0	 2952.0	...
12648828	  238.1	  295.4	 2977.0	...
12648829	  238.3	  296.7	 2997.0	...
12648830	  237.5	  298.0	 3006.0	...
12648831	  237.5	  297.1	 3011.0	...
12648832	  237.8	  296.2	 3015.0	...
12648833	  237.3	  297.7	 3013.0	...
12648834	  237.5	  295.6	 3012.0	...
12648835	  237.4	  296.1	 3031.0	...
12648836	  237.2	  296.5	 3034.0	...
12648837	  238.1	  296.4	 3030.0	...
12648838	  237.5	  296.4	 3025.0	...
12648839	  237.8	  296.0	 3018.0	...
12648840	  238.2	  295.6	 3010.0	...
12648841	  237.7	  296.8	 3004.0	...
12648842	  240.3	  295.7	 2998.0	...
12648843	  240.9	  297.4	 3005.0	...
12648844	  240.5	  295.4	 3012.0	...
12648845	  240.1	  297.8	 3038.0	...
12648846	  239.5	  298.5	 3041.0	...
12648847	  237.9	  299.2	 3044.0	...
12648848	  238.8	  298.7	 3042.0	...
12648849	  239.6	  298.1	 3041.0	...
12648850	  240.2	  297.9	 2992.0	...
12648851	  240.2	  298.4	 2988.0	...
12648852	  240.1	  298.9	 2986.0	...
12648853	  240.9	  296.1	 2987.0	...
12648854	  241.6	  293.2	 2987.0	...
12648855	  240.6	  294.9	 3001.0	...
12648856	  240.9	  296.5	 2994.0	...
12648857	  239.7	  297.0	 2987.0	...
12648858	  238.5	  297.4	 2995.0	...
12648859	  238.9	  295.0	 2991.0	...
12648860	  238.5	  296.0	 3005.0	...
12648861	  239.5	  296.9	 2996.0	...
12648862	  239.4	  297.6	 2992.0	...
12648863	  239.6	  297.5	 2991.0	...
12648864	  239.8	  297.4	 2989.0	...
12648865	  240.4	  297.7	 3004.0	...
12648866	  239.2	  298.0	 3008.0	...
12648867	  239.3	  296.8	 3008.0	...
12648868	  239.5	  295.7	 3008.0	...
12648869	  240.0	  296.1	 3005.0	...
12648870	  240.4	  295.5	 3003.0	...
12648871	  240.6	  296.0	 3002.0	...
12648872	  239.9	  296.5	 3002.0	...
12648873	  240.9	  294.0	 2994.0	...
12648874	  240.3	  293.9	 3005.0	...
12648875	  240.3	  294.1	 3007.0	...
12648876	  240.0	  293.6	 3010.0	...
12648877	  239.7	  293.1	 3011.0	...
12648878	  239.9	  294.1	 3012.0	...
12648879	  239.7	  295.2	 3078.0	...
12648880	  239.9	  298.5	 3069.0	...
12648881	  240.1	  298.2	 3059.0	...
12648882	  240.2	  297.9	 3036.0	...
12648883	  240.0	  300.5	 3044.0	...
12648884	  241.1	  300.1	 3041.0	...
12648885	  241.3	  300.9	 3043.0	...
12648886	  241.2	  301.3	 3044.0	...
12648887	  241.4	  301.7	 3017.0	...
12648888	  241.6	  297.9	 3015.0	...
12648889	  241.4	  297.6	 3025.0	...
12648890	  241.4	  299.0	 3030.0	...
12648891	  241.5	  296.5	 3031.0	...
12648892	  241.5	  296.1	 3032.0	...
12648893	  241.7	  295.7	 3031.0	...
12648894	  241.7	  295.1	 3033.0	...
12648895	  241.1	  297.5	 3025.0	...
12648896	  242.1	  298.2	 3018.0	...
12648897	  241.6	  298.2	 3010.0	...
12648898	  241.4	  298.1	 3006.0	...
12648899	  241.2	  297.5	 3003.0	...
12648900	  243.0	  296.8	 2998.0	...
12648901	  242.0	  296.3	 3008.0	...
12648902	  242.5	  295.7	 3018.0	...
12648903	  241.7	  296.0	 3043.0	...
12648904	  241.8	  294.4	 3039.0	...
12648905	  241.3	  295.7	 3045.0	...
12648906	  241.4	  294.5	 3035.0	...
12648907	  241.4	  295.3	 3043.0	...
12648908	  241.2	  296.0	 3050.0	...
12648909	  242.1	  294.7	 3049.0	...
12648910	  241.9	  294.3	 3062.0	...
12648911	  242.0	  294.5	 3062.0	...
12648912	  241.5	  294.6	 3056.0	...
12648913	  242.5	  294.0	 3050.0	...
12648914	  242.5	  296.1	 3035.0	...
12648915	  242.5	  296.2	 3039.0	...
12648916	  242.3	  296.4	 3029.0	...
12648917	  242.7	  297.8	 3040.0	...
12648918	  243.2	  299.2	 3052.0	...
12648919	  242.7	  298.8	 3049.0	...
12648920	  244.6	  298.4	 3046.0	...
12648921	  244.1	  298.8	 3059.0	...
12648922	  243.6	  299.2	 3061.0	...
12648923	  243.8	  296.6	 3060.0	...
12648924	  243.8	  295.6	 3059.0	...
12648925	  243.9	  294.5	 3057.0	...
12648926	  244.0	  293.8	 3044.0	...
12648927	  244.3	  293.2	 3031.0	...
12648928	  244.5	  293.6	 3026.0	...
12648929	  244.6	  292.7	 3027.0	...
12648930	  244.4	  294.2	 3012.0	...
12648931	  244.2	  293.5	 3009.0	...
12648932	  244.3	  294.9	 3012.0	...
12648933	  242.8	  296.4	 3015.0	...
12648934	  242.2	  298.2	 3028.0	...
12648935	  242.1	  299.2	 3026.0	...
12648936	  242.1	  298.8	 3038.0	...
12648937	  242.1	  298.4	 3014.0	...
12648938	  242.3	  299.5	 3021.0	...
12648939	  244.3	  297.7	 3028.0	...
12648940	  244.5	  297.4	 3013.0	...
12648941	  244.7	  297.0	 3013.0	...
12648942	  245.0	  296.3	 3013.0	...
12648943	  245.3	  295.6	 3028.0	...
12648944	  246.1	  297.4	 3030.0	...
12648945	  246.3	  297.6	 3032.0	...
12648946	  246.2	  297.2	 3053.0	...
12648947	  246.9	  296.7	 3047.0	...
12648948	  246.1	  296.5	 3041.0	...
12648949	  245.4	  297.4	 3047.0	...
12648950	  247.6	  298.2	 3048.0	...
12648951	  249.9	  297.7	 3047.0	...
12648952	  250.1	  297.1	 3045.0	...
12648953	  249.5	  296.8	 3039.0	...
12648954	  248.8	  297.1	 3032.0	...
12648955	  247.2	  295.1	 3031.0	...
12648956	  247.1	  294.6	 3042.0	...
12648957	  246.9	  294.9	 3052.0	...
12648958	  246.9	  294.6	 3057.0	...
12648959	  247.2	  295.0	 3060.0	...
12648960	  247.2	  295.3	 3057.0	...
12648961	  247.1	  296.2	 3055.0	...
12648962	  247.8	  296.7	 3047.0	...
12648963	  246.7	  297.2	 3037.0	...
12648964	  246.6	  297.5	 3006.0	...
12648965	  247.0	  297.8	 3008.0	...
12648966	  246.3	  299.0	 3009.0	...
12648967	  246.1	  296.3	 3015.0	...
12648968	  246.2	  296.7	 3004.0	...
12648969	  246.0	  297.2	 3013.0	...
12648970	  246.1	  296.1	 3016.0	...
12648971	  246.2	  294.9	 3019.0	...
12648972	  246.6	  295.8	 3021.0	...
12648973	  246.2	  296.7	 3023.0	...
12648974	  247.6	  296.2	 3029.0	...
12648975	  246.5	  298.5	 3035.0	...
12648976	  246.2	  300.7	 3049.0	...
12648977	  246.2	  296.9	 3025.0	...
12648978	  249.2	  293.0	 3001.0	...
12648979	  250.1	  291.1	 2988.0	...
12648980	  250.0	  294.4	 2975.0	...
12648981	  250.2	  297.7	 2936.0	...
12648982	  249.2	  296.7	 2920.0	...
12648983	  248.8	  296.8	 2916.0	...
12648984	  248.7	  294.1	 2934.0	...
12648985	  249.3	  294.3	 2938.0	...
12648986	  249.9	  289.1	 2934.0	...
12648987	  250.9	  283.8	 2935.0	...
12648988	  251.2	  284.2	 2923.0	...
12648989	  250.5	  284.6	 2942.0	...
EFIX R   12647660	12648989	1330	  232.4	  291.4	   3000
SSACC R  12648990
12648990	  251.8	  286.6	 2961.0	...
12648991	  251.5	  290.5	 2965.0	...
12648992	  251.1	  289.3	 2968.0	...
12648993	  250.2	  289.6	 2966.0	...
12648994	  249.2	  289.9	 2984.0	...
12648995	  248.5	  291.6	 3002.0	...
12648996	  247.8	  289.6	 3015.0	...
12648997	  248.1	  291.8	 3019.0	...
12648998	  247.9	  294.0	 3022.0	...
12648999	  247.9	  295.7	 3022.0	...
12649000	  247.9	  295.8	 3023.0	...
12649001	  251.2	  295.0	 3014.0	...
12649002	  250.6	  296.9	 3040.0	...
12649003	  250.1	  295.4	 3045.0	...
12649004	  249.7	  297.3	 3047.0	...
12649005	  249.3	  299.2	 3047.0	...
12649006	  249.6	  299.1	 3043.0	...
12649007	  249.4	  298.9	 3038.0	...
12649008	  250.7	  298.0	 3028.0	...
12649009	  251.3	  292.6	 3031.0	...
12649010	  251.6	  293.0	 3031.0	...
12649011	  251.9	  293.5	 3030.0	...
12649012	  251.1	  292.2	 3027.0	...
12649013	  250.3	  291.9	 3028.0	...
12649014	  249.9	  292.1	 3022.0	...
ESACC R  12648990	12649014	25	  251.8	  286.6	  249.9	  292.1	   0.26	     42
SFIX R   12649015
12649015	  249.9	  292.3	 3035.0	...
12649016	  250.1	  292.6	 3018.0	...
12649017	  249.7	  293.0	 3015.0	...
12649018	  249.4	  293.7	 3013.0	...
12649019	  249.4	  294.5	 3012.0	...
12649020	  249.4	  299.5	 3017.0	...
12649021	  249.3	  298.7	 3018.0	...
12649022	  249.3	  297.9	 3018.0	...
12649023	  248.9	  299.1	 3036.0	...
12649024	  248.6	  300.3	 3024.0	...
12649025	  249.3	  300.3	 3021.0	...
12649026	  250.0	  300.3	 3017.0	...
12649027	  249.7	  298.2	 3037.0	...
12649028	  250.4	  296.0	 3057.0	...
12649029	  250.6	  294.3	 3055.0	...
12649030	  250.7	  293.7	 3053.0	...
12649031	  250.8	  293.5	 3051.0	...
12649032	  250.2	  297.7	 3054.0	...
12649033	  250.5	  301.9	 3057.0	...
12649034	  250.4	  303.4	 3059.0	...
12649035	  251.4	  299.8	 3036.0	...
12649036	  251.4	  299.8	 3047.0	...
12649037	  251.4	  299.8	 3051.0	...
12649038	  252.7	  298.4	 3051.0	...
12649039	  252.2	  300.0	 3048.0	...
12649040	  255.5	  294.5	 3045.0	...
12649041	  255.4	  293.3	 3039.0	...
12649042	  255.4	  292.7	 3041.0	...
12649043	  254.3	  292.6	 3043.0	...
12649044	  254.1	  292.5	 3055.0	...
12649045	  254.0	  294.8	 3058.0	...
12649046	  253.7	  297.1	 3061.0	...
12649047	  253.4	  297.4	 3074.0	...
12649048	  254.4	  296.9	 3055.0	...
12649049	  255.3	  297.9	 3036.0	...
12649050	  254.9	  298.9	 3046.0	...
12649051	  255.6	  298.9	 3051.0	...
12649052	  255.5	  298.9	 3053.0	...
12649053	  255.5	  297.6	 3055.0	...
12649054	  255.3	  296.3	 3056.0	...
12649055	  255.2	  293.6	 3057.0	...
12649056	  254.8	  292.4	 3049.0	...
12649057	  255.7	  294.2	 3055.0	...
12649058	  255.6	  296.1	 3062.0	...
12649059	  255.5	  300.9	 3071.0	...
12649060	  254.4	  301.8	 3079.0	...
12649061	  254.4	  301.6	 3096.0	...
12649062	  254.4	  301.4	 3104.0	...
12649063	  253.8	  300.2	 3112.0	...
12649064	  253.3	  302.0	 3103.0	...
12649065	  255.0	  302.0	 3103.0	...
12649066	  254.8	  303.3	 3101.0	...
12649067	  255.4	  302.3	 3099.0	...
12649068	  256.0	  301.2	 3095.0	...
12649069	  255.8	  302.4	 3085.0	...
12649070	  256.9	  299.1	 3083.0	...
12649071	  257.2	  299.8	 3085.0	...
12649072	  257.6	  297.4	 3068.0	...
12649073	  259.3	  297.4	 3062.0	...
12649074	  261.1	  297.0	 3056.0	...
12649075	  261.5	  296.7	 3055.0	...
12649076	  261.6	  300.5	 3066.0	...
12649077	  261.0	  299.5	 3077.0	...
12649078	  260.3	  300.9	 3082.0	...
12649079	  260.7	  297.8	 3057.0	...
12649080	  261.2	  296.5	 3060.0	...
12649081	  261.5	  296.1	 3061.0	...
12649082	  261.9	  296.0	 3062.0	...
12649083	  261.5	  296.2	 3074.0	...
12649084	  261.4	  296.4	 3074.0	...
12649085	  261.5	  296.2	 3075.0	...
12649086	  261.4	  297.4	 3077.0	...
12649087	  261.3	  298.7	 3068.0	...
12649088	  261.1	  301.3	 3076.0	...
12649089	  261.9	  301.3	 3073.0	...
12649090	  262.6	  301.2	 3070.0	...
12649091	  262.8	  300.2	 3055.0	...
12649092	  262.1	  297.2	 2973.0	...
12649093	  261.9	  298.1	 2954.0	...
12649094	  262.1	  293.6	 2948.0	...
12649095	  262.2	  292.3	 2941.0	...
12649096	  263.5	  291.0	 2927.0	...
12649097	  264.8	  292.3	 2934.0	...
12649098	  265.0	  293.8	 2901.0	...
12649099	  265.0	  294.3	 2927.0	...
12649100	  265.0	  294.2	 2953.0	...
12649101	  264.4	  294.1	 2945.0	...
12649102	  263.8	  297.8	 2938.0	...
12649103	  264.9	  296.3	 2932.0	...
12649104	  266.0	  294.8	 2926.0	...
12649105	  265.5	  293.8	 2935.0	...
12649106	  267.1	  292.7	 2927.0	...
12649107	  267.2	  294.8	 2919.0	...
12649108	  266.5	  296.9	 2916.0	...
12649109	  265.9	  300.5	 2914.0	...
12649110	  266.1	  297.3	 2913.0	...
12649111	  265.3	  297.1	 2890.0	...
12649112	  264.6	  298.4	 2894.0	...
12649113	  265.8	  299.6	 2898.0	...
12649114	  265.0	  299.8	 2914.0	...
12649115	  264.9	  295.7	 2913.0	...
12649116	  265.1	  291.5	 2912.0	...
12649117	  265.3	  290.8	 2913.0	...
12649118	  265.2	  294.0	 2914.0	...
12649119	  265.4	  294.5	 2918.0	...
12649120	  265.6	  295.1	 2922.0	...
12649121	  266.1	  298.5	 2927.0	...
12649122	  267.6	  298.8	 2923.0	...
12649123	  267.4	  299.1	 2919.0	...
12649124	  271.5	  296.1	 2907.0	...
12649125	  271.1	  298.2	 2935.0	...
12649126	  271.3	  298.6	 2924.0	...
12649127	  270.4	  299.0	 2914.0	...
12649128	  270.3	  300.1	 2935.0	...
12649129	  270.1	  301.2	 2956.0	...
12649130	  268.9	  303.1	 2952.0	...
12649131	  270.7	  299.2	 2948.0	...
12649132	  270.3	  299.6	 2952.0	...
12649133	  271.9	  297.2	 2950.0	...
12649134	  271.9	  299.3	 2948.0	...
12649135	  271.9	  301.4	 2956.0	...
12649136	  271.4	  299.9	 2965.0	...
12649137	  271.5	  298.3	 2961.0	...
12649138	  271.6	  298.0	 2964.0	...
12649139	  271.5	  297.8	 2957.0	...
12649140	  273.0	  297.7	 2950.0	...
12649141	  273.0	  296.7	 2964.0	...
12649142	  273.1	  295.7	 2936.0	...
12649143	  274.6	  297.7	 2942.0	...
12649144	  275.4	  297.3	 2930.0	...
12649145	  275.6	  300.6	 2955.0	...
12649146	  273.0	  303.9	 2955.0	...
12649147	  274.5	  300.3	 2954.0	...
12649148	  276.1	  296.6	 2940.0	...
12649149	  281.7	  292.1	 2943.0	...
12649150	  280.6	  294.0	 2945.0	...
12649151	  279.6	  295.9	 2964.0	...
12649152	  276.6	  296.8	 2968.0	...
12649153	  276.4	  297.5	 2972.0	...
12649154	  276.3	  300.6	 2988.0	...
12649155	  274.8	  302.2	 2993.0	...
12649156	  275.3	  302.8	 2990.0	...
12649157	  275.7	  300.0	 2988.0	...
12649158	  275.9	  300.6	 3007.0	...
12649159	  276.0	  297.8	 3000.0	...
12649160	  276.4	  300.4	 3001.0	...
12649161	  276.9	  303.1	 3003.0	...
12649162	  276.3	  303.3	 3013.0	...
12649163	  275.8	  302.9	 2995.0	...
12649164	  276.5	  302.9	 2976.0	...
12649165	  277.2	  302.9	 2933.0	...
12649166	  276.9	  302.6	 2927.0	...
12649167	  279.4	  302.2	 2939.0	...
12649168	  280.4	  301.0	 2941.0	...
12649169	  280.8	  301.5	 2943.0	...
12649170	  280.7	  302.0	 2935.0	...
